algorithm,n_threads,n_elems,t_random,t_distribute,t_merge,t_sort,t_writeback,t_total,sorted
bs2,6,825000,0.001365,0.013034,0.000000,0.003904,0.063283,0.081097,1
bs2,8,825000,0.001146,0.009898,0.000000,0.003038,0.062242,0.075874,1
bs2,10,825000,0.001069,0.008005,0.000000,0.002474,0.058795,0.069887,1
bs2,12,825000,0.001011,0.006978,0.000000,0.002108,0.058661,0.068530,1
bs2,16,825000,0.001081,0.005311,0.000000,0.001777,0.060851,0.068584,1
bs2,20,825000,0.001076,0.004404,0.000000,0.001811,0.061769,0.068645,1
bs2,24,825000,0.001132,0.003833,0.000000,0.001875,0.060259,0.066701,1
bs2,32,825000,0.001343,0.004722,0.000000,0.001954,0.073485,0.080723,1
bs2,48,825000,0.001749,0.004043,0.000000,0.002224,0.077127,0.084158,1
bs2,1,850000,0.006662,0.069870,0.000000,0.022128,0.022886,0.118693,1
bs2,2,850000,0.003402,0.038540,0.000000,0.011231,0.052139,0.103982,1
bs2,3,850000,0.002064,0.026633,0.000000,0.007689,0.060309,0.096165,1
bs2,4,850000,0.002096,0.019860,0.000000,0.005911,0.060820,0.087808,1
bs2,6,850000,0.001297,0.013960,0.000000,0.004062,0.063443,0.082382,1
bs2,8,850000,0.001320,0.010650,0.000000,0.003163,0.061530,0.076079,1
bs2,10,850000,0.001151,0.008422,0.000000,0.002538,0.063049,0.074636,1
bs2,12,850000,0.001012,0.007103,0.000000,0.002201,0.062120,0.072000,1
bs2,16,850000,0.001106,0.005416,0.000000,0.001817,0.063866,0.071861,1
bs2,20,850000,0.001108,0.004462,0.000000,0.001843,0.062613,0.069717,1
bs2,24,850000,0.001354,0.003964,0.000000,0.001879,0.061244,0.067829,1
bs2,32,850000,0.001425,0.005155,0.000000,0.002016,0.075528,0.083376,1
bs2,48,850000,0.001700,0.004058,0.000000,0.002276,0.080313,0.087562,1
bs2,2,875000,0.003662,0.038302,0.000000,0.011540,0.054166,0.106030,1
bs2,3,875000,0.002193,0.027145,0.000000,0.007924,0.060058,0.096736,1
bs2,4,875000,0.002268,0.020372,0.000000,0.006070,0.062904,0.090679,1
bs2,6,875000,0.001470,0.014508,0.000000,0.004189,0.064536,0.084187,1
bs2,8,875000,0.001415,0.010668,0.000000,0.003274,0.065739,0.080545,1
bs2,10,875000,0.001037,0.008555,0.000000,0.002596,0.062281,0.074242,1
bs2,12,875000,0.001049,0.007484,0.000000,0.002268,0.064731,0.075067,1
bs2,16,875000,0.001134,0.005665,0.000000,0.001886,0.061798,0.070130,1
bs2,20,875000,0.001250,0.004764,0.000000,0.001979,0.064807,0.072013,1
bs2,24,875000,0.001240,0.003997,0.000000,0.001940,0.064475,0.071082,1
bs2,32,875000,0.001414,0.005087,0.000000,0.002097,0.077184,0.085014,1
bs2,48,875000,0.001847,0.004255,0.000000,0.002365,0.082281,0.089862,1
bs2,1,900000,0.006600,0.077208,0.000000,0.023389,0.024007,0.128660,1
bs2,2,900000,0.003648,0.040236,0.000000,0.011923,0.058478,0.113067,1
bs2,3,900000,0.002515,0.027026,0.000000,0.008218,0.069085,0.105975,1
bs2,4,900000,0.001916,0.021407,0.000000,0.006242,0.065112,0.094169,1
bs2,6,900000,0.001564,0.014535,0.000000,0.004327,0.064929,0.084790,1
bs2,8,900000,0.001150,0.011394,0.000000,0.003311,0.064701,0.080272,1
bs2,10,900000,0.001204,0.009108,0.000000,0.002705,0.067957,0.080571,1
bs2,12,900000,0.001036,0.007688,0.000000,0.002343,0.067782,0.078655,1
bs2,16,900000,0.001004,0.005780,0.000000,0.001983,0.066300,0.074600,1
bs2,20,900000,0.001315,0.004940,0.000000,0.002068,0.064211,0.072023,1
bs2,24,900000,0.001213,0.004038,0.000000,0.002059,0.065744,0.072319,1
bs2,32,900000,0.001467,0.005510,0.000000,0.002270,0.080121,0.088694,1
bs2,48,900000,0.001895,0.004481,0.000000,0.002533,0.082268,0.090111,1
bs2,1,925000,0.006836,0.081605,0.000000,0.023955,0.024410,0.134136,1
bs2,2,925000,0.003739,0.039877,0.000000,0.012279,0.057779,0.112417,1
bs2,3,925000,0.002245,0.029169,0.000000,0.008402,0.063059,0.102228,1
bs2,4,925000,0.001755,0.021919,0.000000,0.006465,0.070519,0.100223,1
bs2,6,925000,0.001619,0.015191,0.000000,0.004455,0.067261,0.087907,1
bs2,8,925000,0.001218,0.011601,0.000000,0.003418,0.070267,0.086091,1
bs2,10,925000,0.001096,0.009562,0.000000,0.002762,0.069130,0.082248,1
bs2,12,925000,0.001173,0.008019,0.000000,0.002417,0.069118,0.080324,1
bs2,16,925000,0.001086,0.006198,0.000000,0.002052,0.068324,0.077355,1
bs2,20,925000,0.001145,0.004957,0.000000,0.002069,0.067258,0.075048,1
bs2,24,925000,0.001401,0.004372,0.000000,0.002059,0.067988,0.075156,1
bs2,32,925000,0.001463,0.005646,0.000000,0.002309,0.085380,0.093981,1
bs2,48,925000,0.001963,0.004697,0.000000,0.002529,0.083595,0.091598,1
bs2,1,950000,0.007057,0.080256,0.000000,0.024719,0.025403,0.134679,1
bs2,2,950000,0.003713,0.041708,0.000000,0.012562,0.059078,0.115990,1
bs2,3,950000,0.002768,0.030482,0.000000,0.008572,0.070622,0.111315,1
bs2,4,950000,0.001977,0.022425,0.000000,0.006655,0.068507,0.099008,1
bs2,6,950000,0.001582,0.015183,0.000000,0.004552,0.070008,0.090859,1
bs2,8,950000,0.001406,0.011474,0.000000,0.003514,0.072468,0.088350,1
bs2,12,950000,0.001101,0.008023,0.000000,0.002465,0.068898,0.080220,1
bs2,16,950000,0.001249,0.006439,0.000000,0.002139,0.068817,0.077937,1
bs2,20,950000,0.001267,0.005150,0.000000,0.002143,0.067915,0.076004,1
bs2,24,950000,0.001480,0.004573,0.000000,0.002136,0.070744,0.078149,1
bs2,32,950000,0.001495,0.005723,0.000000,0.002396,0.085656,0.094389,1
bs2,48,950000,0.001873,0.004637,0.000000,0.002591,0.087130,0.095373,1
bs2,1,975000,0.007811,0.079621,0.000000,0.025211,0.026051,0.135317,1
bs2,2,975000,0.003911,0.043705,0.000000,0.012934,0.070357,0.129505,1
bs2,3,975000,0.002598,0.030349,0.000000,0.008879,0.072493,0.113440,1
bs2,4,975000,0.002001,0.023501,0.000000,0.006810,0.068544,0.100512,1
bs2,6,975000,0.001659,0.016001,0.000000,0.004691,0.075058,0.096757,1
bs2,8,975000,0.001344,0.012028,0.000000,0.003594,0.072325,0.088853,1
bs2,10,975000,0.001150,0.009885,0.000000,0.002917,0.073777,0.087510,1
bs2,12,975000,0.001114,0.008348,0.000000,0.002560,0.073642,0.085325,1
bs2,16,975000,0.001262,0.006439,0.000000,0.002165,0.073641,0.082977,1
bs2,20,975000,0.001327,0.005365,0.000000,0.002178,0.071215,0.079495,1
bs2,32,975000,0.001492,0.005811,0.000000,0.002416,0.087375,0.096479,1
bs2,48,975000,0.001909,0.004793,0.000000,0.002652,0.089684,0.097995,1
bs2,1,1000000,0.007515,0.088562,0.000000,0.025865,0.026462,0.145438,1
bs2,2,1000000,0.004084,0.045654,0.000000,0.013186,0.062591,0.123816,1
bs2,3,1000000,0.002576,0.030095,0.000000,0.009080,0.073945,0.114851,1
bs2,4,1000000,0.002120,0.023802,0.000000,0.006956,0.073072,0.105258,1
bs2,6,1000000,0.001822,0.016534,0.000000,0.004834,0.072228,0.094635,1
bs2,8,1000000,0.001341,0.012853,0.000000,0.003696,0.074257,0.091666,1
bs2,10,1000000,0.001297,0.010334,0.000000,0.003034,0.075998,0.090099,1
bs2,12,1000000,0.001170,0.008876,0.000000,0.002652,0.073075,0.085437,1
bs2,16,1000000,0.001298,0.006823,0.000000,0.002216,0.071988,0.081813,1
bs2,20,1000000,0.001291,0.005593,0.000000,0.002250,0.072233,0.080833,1
bs2,24,1000000,0.001579,0.004815,0.000000,0.002252,0.071700,0.079567,1
bs2,32,1000000,0.001413,0.005776,0.000000,0.002514,0.090258,0.099357,1
bs2,48,1000000,0.001823,0.005095,0.000000,0.002770,0.090945,0.099579,1
bs2,1,1500000,0.011449,0.132071,0.000000,0.038870,0.040008,0.217972,1
bs2,2,1500000,0.006014,0.069990,0.000000,0.019765,0.088231,0.181596,1
bs2,3,1500000,0.003779,0.048215,0.000000,0.013576,0.103360,0.167793,1
bs2,4,1500000,0.003099,0.037284,0.000000,0.010438,0.113567,0.163463,1
bs2,6,1500000,0.002172,0.025554,0.000000,0.007318,0.108649,0.142921,1
bs2,8,1500000,0.001884,0.019517,0.000000,0.005623,0.108207,0.134635,1
bs2,10,1500000,0.001454,0.016125,0.000000,0.004662,0.108667,0.130446,1
bs2,12,1500000,0.001472,0.013703,0.000000,0.004015,0.113242,0.131897,1
bs2,16,1500000,0.001445,0.010911,0.000000,0.003590,0.110723,0.126178,1
bs2,20,1500000,0.001536,0.009340,0.000000,0.003473,0.109187,0.122953,1
bs2,24,1500000,0.001658,0.008080,0.000000,0.003401,0.109714,0.122089,1
bs2,32,1500000,0.001590,0.009354,0.000000,0.004073,0.132168,0.146536,1
bs2,48,1500000,0.002038,0.008291,0.000000,0.004470,0.137191,0.150946,1
bs2,1,2000000,0.014566,0.184815,0.000000,0.051967,0.052968,0.298373,1
bs2,2,2000000,0.007998,0.097580,0.000000,0.026546,0.124627,0.253187,1
bs2,3,2000000,0.005071,0.065445,0.000000,0.018171,0.146920,0.233658,1
bs2,4,2000000,0.004026,0.051376,0.000000,0.013988,0.142520,0.210296,1
bs2,6,2000000,0.002717,0.035687,0.000000,0.009768,0.150028,0.197485,1
bs2,8,2000000,0.002374,0.027791,0.000000,0.007586,0.147423,0.184191,1
bs2,10,2000000,0.001779,0.022399,0.000000,0.006230,0.151049,0.181047,1
bs2,12,2000000,0.001610,0.018922,0.000000,0.005425,0.144922,0.170393,1
bs2,16,2000000,0.001594,0.015212,0.000000,0.004730,0.149770,0.170731,1
bs2,20,2000000,0.001637,0.012702,0.000000,0.004502,0.146670,0.164845,1
bs2,24,2000000,0.001627,0.011434,0.000000,0.004449,0.146684,0.163595,1
bs2,32,2000000,0.001766,0.013328,0.000000,0.005313,0.178559,0.198353,1
bs2,48,2000000,0.002104,0.011714,0.000000,0.006150,0.180198,0.199128,1
bs2,1,2500000,0.018114,0.242542,0.000000,0.065078,0.066069,0.384348,1
bs2,3,2500000,0.006344,0.084001,0.000000,0.022788,0.181320,0.291799,1
bs2,4,2500000,0.004721,0.064636,0.000000,0.017470,0.180033,0.265209,1
bs2,6,2500000,0.003480,0.043849,0.000000,0.012324,0.182363,0.241003,1
bs2,8,2500000,0.002624,0.034370,0.000000,0.009510,0.186219,0.231909,1
bs2,10,2500000,0.002064,0.028431,0.000000,0.007832,0.192157,0.229879,1
bs2,12,2500000,0.002054,0.023732,0.000000,0.006785,0.178720,0.210505,1
bs2,16,2500000,0.001690,0.019156,0.000000,0.005848,0.173159,0.199337,1
bs2,20,2500000,0.001993,0.016962,0.000000,0.005616,0.185099,0.208881,1
bs2,24,2500000,0.001886,0.015219,0.000000,0.005386,0.176999,0.198846,1
bs2,32,2500000,0.001878,0.016612,0.000000,0.006500,0.231230,0.255505,1
bs2,48,2500000,0.002587,0.015531,0.000000,0.007673,0.230008,0.254235,1
