algorithm,n_threads,n_elems,t_random,t_distribute,t_merge,t_sort,t_writeback,t_total,sorted
bs3,4,825000,0.002006,0.018387,0.070520,0.005400,0.006156,0.118778,1
bs3,6,825000,0.001452,0.016539,0.067196,0.003675,0.005103,0.119948,1
bs3,8,825000,0.001192,0.016470,0.069320,0.002798,0.004753,0.130003,1
bs3,10,825000,0.001125,0.017096,0.066960,0.002301,0.004490,0.136375,1
bs3,12,825000,0.001148,0.016838,0.062665,0.001982,0.004060,0.140347,1
bs3,16,825000,0.001056,0.020573,0.068422,0.001560,0.004475,0.167392,1
bs3,20,825000,0.001135,0.021725,0.065903,0.001360,0.004506,0.184506,1
bs3,24,825000,0.001163,0.023825,0.061847,0.001244,0.004356,0.200118,1
bs3,32,825000,0.001255,0.024071,0.069212,0.001365,0.004829,0.244971,1
bs3,48,825000,0.001755,0.026785,0.083282,0.000994,0.004853,0.335927,1
bs3,1,850000,0.006520,0.032060,0.033899,0.019916,0.012286,0.103469,1
bs3,2,850000,0.003471,0.023622,0.071509,0.010719,0.008136,0.124010,1
bs3,3,850000,0.002421,0.020477,0.071529,0.007334,0.006635,0.120284,1
bs3,4,850000,0.001754,0.019022,0.071899,0.005597,0.006364,0.122136,1
bs3,6,850000,0.001556,0.017215,0.068984,0.003769,0.004769,0.123347,1
bs3,8,850000,0.001429,0.017201,0.070850,0.002884,0.004943,0.133466,1
bs3,10,850000,0.001083,0.017385,0.070814,0.002384,0.004755,0.142303,1
bs3,12,850000,0.001193,0.017167,0.065025,0.002056,0.004255,0.145039,1
bs3,16,850000,0.001064,0.021269,0.065272,0.001621,0.004584,0.167919,1
bs3,20,850000,0.001061,0.022531,0.060177,0.001393,0.004638,0.182168,1
bs3,24,850000,0.001152,0.024444,0.062126,0.001216,0.004372,0.204300,1
bs3,32,850000,0.001284,0.024634,0.077854,0.001346,0.004936,0.258115,1
bs3,48,850000,0.001866,0.027728,0.087984,0.001053,0.005204,0.349178,1
bs3,1,875000,0.006512,0.032997,0.035020,0.020553,0.012669,0.106868,1
bs3,2,875000,0.003637,0.024834,0.072133,0.011045,0.008467,0.126236,1
bs3,3,875000,0.002509,0.021264,0.074961,0.007512,0.007324,0.126001,1
bs3,4,875000,0.002067,0.019577,0.075135,0.005760,0.006065,0.126004,1
bs3,6,875000,0.001456,0.017718,0.072179,0.003856,0.005428,0.128748,1
bs3,8,875000,0.001382,0.017426,0.073524,0.002997,0.005117,0.137944,1
bs3,10,875000,0.001116,0.018093,0.073431,0.002464,0.004924,0.147060,1
bs3,12,875000,0.001072,0.017663,0.067898,0.002080,0.004947,0.150370,1
bs3,16,875000,0.001142,0.021699,0.071595,0.001638,0.004320,0.176144,1
bs3,20,875000,0.001139,0.022806,0.069924,0.001436,0.004326,0.194844,1
bs3,24,875000,0.001134,0.025149,0.065957,0.001492,0.004217,0.212113,1
bs3,32,875000,0.001329,0.025379,0.080627,0.001397,0.004634,0.265898,1
bs3,48,875000,0.001723,0.028700,0.091135,0.001144,0.004849,0.359226,1
bs3,1,900000,0.006681,0.033876,0.036346,0.021270,0.012650,0.109454,1
bs3,2,900000,0.003409,0.025664,0.072236,0.011374,0.008647,0.128301,1
bs3,3,900000,0.002593,0.021783,0.077797,0.007762,0.007611,0.130203,1
bs3,4,900000,0.002152,0.020086,0.078893,0.005930,0.006313,0.131389,1
bs3,6,900000,0.001529,0.018130,0.072943,0.004027,0.005652,0.131032,1
bs3,8,900000,0.001291,0.017965,0.074440,0.003053,0.005287,0.140585,1
bs3,10,900000,0.001306,0.018513,0.074840,0.002508,0.005113,0.151031,1
bs3,12,900000,0.001162,0.018219,0.068390,0.002173,0.005014,0.153462,1
bs3,16,900000,0.001601,0.022275,0.073949,0.001692,0.004463,0.182251,1
bs3,20,900000,0.001240,0.023604,0.064983,0.001478,0.004465,0.193492,1
bs3,24,900000,0.001430,0.025787,0.071276,0.001290,0.004229,0.221422,1
bs3,32,900000,0.001396,0.026413,0.069426,0.001597,0.004840,0.260646,1
bs3,48,900000,0.001825,0.029237,0.088259,0.001179,0.005591,0.364020,1
bs3,1,925000,0.007231,0.035037,0.037001,0.021815,0.013478,0.112929,1
bs3,2,925000,0.003715,0.025977,0.074434,0.011639,0.008471,0.130960,1
bs3,3,925000,0.002523,0.022335,0.080845,0.007952,0.007866,0.135023,1
bs3,4,925000,0.002139,0.020645,0.079885,0.006069,0.006549,0.133677,1
bs3,6,925000,0.001685,0.018790,0.076702,0.004118,0.005843,0.136307,1
bs3,8,925000,0.001451,0.018692,0.077139,0.003188,0.005474,0.145267,1
bs3,10,925000,0.001338,0.019068,0.077808,0.002597,0.004779,0.155554,1
bs3,12,925000,0.001112,0.018695,0.070497,0.002222,0.004757,0.157753,1
bs3,16,925000,0.001230,0.023008,0.075873,0.001743,0.005229,0.187622,1
bs3,20,925000,0.001248,0.024258,0.076580,0.001515,0.004673,0.208653,1
bs3,24,925000,0.001300,0.026693,0.069436,0.001549,0.005451,0.224847,1
bs3,32,925000,0.001399,0.026955,0.085183,0.001745,0.005500,0.281955,1
bs3,48,925000,0.001808,0.030063,0.095586,0.001018,0.005599,0.379354,1
bs3,1,950000,0.007566,0.036021,0.038037,0.022357,0.013418,0.115191,1
bs3,2,950000,0.003882,0.026730,0.076946,0.011923,0.008766,0.134960,1
bs3,3,950000,0.002895,0.022963,0.080712,0.008171,0.007654,0.135458,1
bs3,4,950000,0.002402,0.021622,0.083021,0.006297,0.007278,0.139420,1
bs3,6,950000,0.001862,0.019301,0.077092,0.004235,0.006044,0.138296,1
bs3,8,950000,0.001342,0.018959,0.078903,0.003258,0.005180,0.148436,1
bs3,10,950000,0.001597,0.019501,0.079649,0.002660,0.005463,0.159648,1
bs3,12,950000,0.001208,0.019176,0.072113,0.002262,0.005455,0.161871,1
bs3,16,950000,0.001076,0.023688,0.073946,0.001821,0.005337,0.188855,1
bs3,20,950000,0.001194,0.024942,0.064922,0.001593,0.004943,0.200650,1
bs3,24,950000,0.001245,0.027321,0.075132,0.001450,0.005474,0.235150,1
bs3,32,950000,0.001337,0.027495,0.076048,0.001818,0.005736,0.278361,1
bs3,48,950000,0.001798,0.030891,0.090109,0.001050,0.005251,0.380938,1
bs3,1,975000,0.007351,0.037108,0.039001,0.022970,0.013879,0.119189,1
bs3,2,975000,0.003874,0.027308,0.080980,0.012225,0.009031,0.140546,1
bs3,3,975000,0.002789,0.023504,0.086290,0.008395,0.007858,0.142442,1
bs3,4,975000,0.002379,0.021882,0.083354,0.006437,0.006944,0.140600,1
bs3,6,975000,0.001552,0.019875,0.079865,0.004359,0.006294,0.142785,1
bs3,8,975000,0.001279,0.019549,0.079614,0.003337,0.005316,0.150735,1
bs3,10,975000,0.001328,0.020071,0.082745,0.002731,0.005175,0.164279,1
bs3,12,975000,0.001167,0.019663,0.075639,0.002354,0.005051,0.167396,1
bs3,16,975000,0.001092,0.024128,0.079748,0.001851,0.005038,0.196869,1
bs3,20,975000,0.001139,0.025324,0.081272,0.001614,0.005100,0.220487,1
bs3,24,975000,0.001212,0.028174,0.077670,0.001469,0.005081,0.241242,1
bs3,32,975000,0.001435,0.028381,0.082687,0.001714,0.005922,0.290126,1
bs3,48,975000,0.001854,0.031848,0.099529,0.001734,0.006050,0.399271,1
bs3,1,1000000,0.007523,0.038272,0.039635,0.023648,0.014252,0.122066,1
bs3,2,1000000,0.004263,0.028134,0.079629,0.012521,0.009296,0.141232,1
bs3,3,1000000,0.002837,0.024261,0.088103,0.008587,0.008598,0.146794,1
bs3,4,1000000,0.002101,0.022447,0.086361,0.006544,0.007189,0.145116,1
bs3,6,1000000,0.001601,0.020561,0.081599,0.004425,0.005908,0.145988,1
bs3,8,1000000,0.001318,0.019932,0.083817,0.003440,0.005536,0.157124,1
bs3,10,1000000,0.001410,0.020707,0.084539,0.002781,0.005812,0.168902,1
bs3,12,1000000,0.001146,0.020127,0.076194,0.002428,0.005376,0.170282,1
bs3,16,1000000,0.001123,0.024778,0.079013,0.001920,0.005181,0.199251,1
bs3,20,1000000,0.001117,0.026357,0.073657,0.001672,0.005749,0.217818,1
bs3,24,1000000,0.001234,0.028714,0.074734,0.001623,0.005969,0.242853,1
bs3,32,1000000,0.001433,0.029184,0.091657,0.001736,0.005583,0.304338,1
bs3,48,1000000,0.001805,0.032608,0.096851,0.001340,0.005740,0.403062,1
bs3,1,1500000,0.011294,0.059212,0.059889,0.035912,0.021298,0.184960,1
bs3,2,1500000,0.005648,0.042262,0.119175,0.018957,0.014175,0.211522,1
bs3,3,1500000,0.004346,0.036223,0.128207,0.012919,0.012112,0.214769,1
bs3,4,1500000,0.003167,0.033718,0.125975,0.009837,0.010664,0.213220,1
bs3,6,1500000,0.002193,0.030570,0.122708,0.006749,0.008817,0.218364,1
bs3,8,1500000,0.001913,0.029841,0.122294,0.005165,0.008202,0.231773,1
bs3,10,1500000,0.001583,0.031506,0.123412,0.004252,0.007852,0.249868,1
bs3,12,1500000,0.001386,0.030458,0.112020,0.003627,0.008302,0.253771,1
bs3,16,1500000,0.001386,0.037294,0.120831,0.002866,0.007679,0.300626,1
bs3,20,1500000,0.001449,0.039387,0.104664,0.002536,0.007733,0.318917,1
bs3,24,1500000,0.001635,0.042753,0.116213,0.002435,0.008238,0.367483,1
bs3,32,1500000,0.001629,0.043524,0.133462,0.002541,0.008532,0.451962,1
bs3,48,1500000,0.001844,0.048386,0.137879,0.001753,0.008937,0.597036,1
bs3,1,2000000,0.014574,0.080319,0.080950,0.048465,0.028271,0.249714,1
bs3,2,2000000,0.007523,0.056431,0.165158,0.025260,0.018441,0.287802,1
bs3,3,2000000,0.005282,0.048637,0.182293,0.017153,0.016598,0.298329,1
bs3,4,2000000,0.004305,0.045109,0.179024,0.013148,0.014584,0.296328,1
bs3,6,2000000,0.003080,0.040387,0.163796,0.009004,0.012172,0.291639,1
bs3,8,2000000,0.002132,0.040506,0.163729,0.006923,0.010922,0.309820,1
bs3,10,2000000,0.002673,0.042135,0.165452,0.005696,0.010930,0.333881,1
bs3,12,2000000,0.001982,0.040665,0.153447,0.004821,0.010815,0.341853,1
bs3,16,2000000,0.001574,0.049595,0.164024,0.003824,0.010217,0.403360,1
bs3,20,2000000,0.001644,0.052277,0.155886,0.003379,0.010138,0.441091,1
bs3,24,2000000,0.001578,0.057041,0.157236,0.003478,0.011535,0.492681,1
bs3,32,2000000,0.001674,0.058136,0.175021,0.003505,0.011431,0.599803,1
bs3,48,2000000,0.002258,0.062284,0.230528,0.003005,0.012316,0.844557,1
bs3,1,2500000,0.018333,0.102910,0.100901,0.060896,0.035792,0.314709,1
bs3,2,2500000,0.009592,0.070956,0.205644,0.031516,0.023023,0.359230,1
bs3,3,2500000,0.006400,0.061037,0.219685,0.021419,0.020651,0.363964,1
bs3,4,2500000,0.005162,0.056296,0.212912,0.016397,0.017617,0.358408,1
bs3,6,2500000,0.003636,0.051054,0.206962,0.011211,0.015064,0.366755,1
bs3,8,2500000,0.002747,0.050716,0.209595,0.008628,0.014066,0.393018,1
bs3,10,2500000,0.002691,0.052809,0.206233,0.007129,0.012992,0.416481,1
bs3,12,2500000,0.001966,0.050937,0.184159,0.006100,0.013343,0.419065,1
bs3,16,2500000,0.001784,0.061073,0.193994,0.004793,0.012770,0.492145,1
bs3,20,2500000,0.001924,0.065011,0.167782,0.004258,0.012669,0.524042,1
bs3,24,2500000,0.002048,0.071175,0.189130,0.004080,0.014169,0.607453,1
bs3,32,2500000,0.001796,0.072691,0.210546,0.004445,0.014753,0.742557,1
bs3,48,2500000,0.002115,0.076038,0.234884,0.003699,0.014960,1.000124,1
